filename,image_width,image_height,object_name,xmin,ymin,xmax,ymax,bb_height,bb_width,object_class,1/Bh,1/Bw,1/Bd,Ch,Cw,Cb,distance_ft
Bike_96_01_v.jpg,1440,1080,Bike,836,499,864,539,40,28,3,27.0,51.42857142857143,36.86543642335682,105.0,42.0,175.0,96.0
Bike_96_02_h.jpg,1440,1080,Bike,804,480,872,517,37,68,3,29.18918918918919,21.176470588235293,23.25146739151105,105.0,42.0,175.0,96.0
Bike_96_02_v.jpg,1440,1080,Bike,849,514,874,552,38,25,3,28.421052631578945,57.6,39.572388106291896,105.0,42.0,175.0,96.0
Car_16_01_h.jpg,1440,1080,Car,264,497,1247,845,348,983,4,3.103448275862069,1.4649033570701933,1.726152806218024,160.0,180.0,400.0,16.0
Car_16_02_h.jpg,1440,1080,Car,285,409,1260,753,344,975,4,3.13953488372093,1.4769230769230768,1.7409711514762811,160.0,180.0,400.0,16.0
Car_16_02_v.jpg,1440,1080,Car,549,541,912,840,299,363,4,3.612040133779265,3.9669421487603302,3.827448855576469,160.0,180.0,400.0,16.0
Car_32_01_h.jpg,1440,1080,Car,535,599,1041,771,172,506,4,6.27906976744186,2.845849802371541,3.3680474217762524,160.0,180.0,400.0,32.0
Car_32_01_v.jpg,1440,1080,Car,677,530,868,681,151,191,4,7.152317880794702,7.539267015706806,7.39283616194245,160.0,180.0,400.0,32.0
Car_32_02_h.jpg,1440,1080,Car,567,523,1071,695,172,504,4,6.27906976744186,2.857142857142857,3.3800209478490584,160.0,180.0,400.0,32.0
Car_32_02_v.jpg,1440,1080,Car,676,522,870,673,151,194,4,7.152317880794702,7.422680412371134,7.32185385148412,160.0,180.0,400.0,32.0
Car_48_01_h.jpg,1440,1080,Car,602,513,943,628,115,341,4,9.391304347826086,4.222873900293255,5.001814258587687,160.0,180.0,400.0,48.0
Car_48_01_v.jpg,1440,1080,Car,726,589,859,698,109,133,4,9.908256880733944,10.827067669172932,10.467593355336676,160.0,180.0,400.0,48.0
Bike_80_01_h.jpg,1440,1080,Bike,755,438,835,486,48,80,3,22.5,18.0,19.29359082853224,105.0,42.0,175.0,80.0
Car_16_01_v.jpg,1440,1080,Car,553,541,918,843,302,365,4,3.576158940397351,3.945205479452055,3.799557471141188,160.0,180.0,400.0,16.0
Car_48_02_h.jpg,1440,1080,Car,594,502,931,624,122,337,4,8.852459016393443,4.27299703264095,5.022273728157735,160.0,180.0,400.0,48.0
GreenTrafficLight_32_02_h.jpg,1440,1080,GreenTrafficLight,686,334,728,448,114,42,7,9.473684210526317,34.285714285714285,14.815943949743843,120.0,40.0,50.0,32.0
GreenTrafficLight_96_01_v.jpg,1440,1080,GreenTrafficLight,724,508,739,525,17,15,7,63.52941176470589,96.0,79.39459645042156,120.0,40.0,50.0,96.0
RedTrafficLight_32_02_h.jpg,1440,1080,RedTrafficLight,687,336,729,453,117,42,9,9.23076923076923,34.285714285714285,14.479918011718576,120.0,40.0,50.0,32.0
Car_48_02_v.jpg,1440,1080,Car,724,586,860,695,109,136,4,9.908256880733944,10.588235294117649,10.327615591677544,160.0,180.0,400.0,48.0
Car_64_01_h.jpg,1440,1080,Car,632,518,884,602,84,252,4,12.857142857142858,5.714285714285714,6.776309271789384,160.0,180.0,400.0,64.0
Car_64_01_v.jpg,1440,1080,Car,729,468,831,551,83,102,4,13.012048192771084,14.117647058823527,13.687916094615804,160.0,180.0,400.0,64.0
Car_64_02_h.jpg,1440,1080,Car,630,517,890,605,88,260,4,12.272727272727272,5.538461538461538,6.557649020118065,160.0,180.0,400.0,64.0
Car_64_02_v.jpg,1440,1080,Car,729,479,831,565,86,102,4,12.55813953488372,14.117647058823527,13.491570401925506,160.0,180.0,400.0,64.0
Car_80_01_h.jpg,1440,1080,Car,662,523,868,594,71,206,4,15.211267605633804,6.990291262135923,8.260966685020183,160.0,180.0,400.0,80.0
Car_80_01_v.jpg,1440,1080,Car,733,520,816,586,66,83,4,16.363636363636363,17.349397590361445,16.974335242187955,160.0,180.0,400.0,80.0
Car_80_02_h.jpg,1440,1080,Car,656,529,862,600,71,206,4,15.211267605633804,6.990291262135923,8.260966685020183,160.0,180.0,400.0,80.0
Car_80_02_v.jpg,1440,1080,Car,731,524,813,592,68,82,4,15.882352941176473,17.5609756097561,16.897125959855057,160.0,180.0,400.0,80.0
Crosswalk_16_01_h.jpg,1440,1080,Crosswalk,176,674,1374,895,221,1198,2,4.886877828054298,1.2020033388981637,1.4775730800450382,20.0,375.0,937.0,16.0
Crosswalk_16_01_v.jpg,1440,1080,Crosswalk,620,684,1018,888,204,398,2,5.294117647058823,3.618090452261306,4.024721128473848,20.0,375.0,937.0,16.0
Crosswalk_16_02_h.jpg,1440,1080,Crosswalk,89,649,1414,982,333,1325,2,3.243243243243243,1.0867924528301889,1.3175189766974569,20.0,375.0,937.0,16.0
Crosswalk_16_02_v.jpg,1440,1080,Crosswalk,530,699,1037,907,208,507,2,5.1923076923076925,2.8402366863905324,3.2846223137564943,20.0,375.0,937.0,16.0
Crosswalk_32_01_h.jpg,1440,1080,Crosswalk,443,603,1203,707,104,760,2,10.384615384615383,1.894736842105263,2.346552463091431,20.0,375.0,937.0,32.0
Crosswalk_32_01_v.jpg,1440,1080,Crosswalk,530,628,803,701,73,273,2,14.794520547945206,5.274725274725275,6.369616576153214,20.0,375.0,937.0,32.0
Crosswalk_32_02_h.jpg,1440,1080,Crosswalk,514,590,1087,676,86,573,2,12.55813953488372,2.513089005235602,3.106566565670482,20.0,375.0,937.0,32.0
Pedestrian_32_02_v.jpg,1440,1080,Pedestrian,762,401,839,615,214,77,1,5.046728971962617,18.701298701298704,7.9144776212583805,175.0,55.0,30.0,32.0
Pedestrian_48_01_h.jpg,1440,1080,Pedestrian,768,405,824,543,138,56,1,7.82608695652174,25.714285714285715,12.08625447936398,175.0,55.0,30.0,48.0
Pedestrian_48_01_v.jpg,1440,1080,Pedestrian,776,438,820,580,142,44,1,7.605633802816902,32.72727272727273,12.108110291933624,175.0,55.0,30.0,48.0
Pedestrian_48_02_h.jpg,1440,1080,Pedestrian,769,406,822,550,144,53,1,7.5,27.169811320754715,11.730679185255104,175.0,55.0,30.0,48.0
Pedestrian_48_02_v.jpg,1440,1080,Pedestrian,776,436,822,578,142,46,1,7.605633802816902,31.30434782608696,12.059100424661228,175.0,55.0,30.0,48.0
Pedestrian_64_01_h.jpg,1440,1080,Pedestrian,767,475,810,584,109,43,1,9.908256880733944,33.48837209302325,15.361627736039416,175.0,55.0,30.0,64.0
Pedestrian_64_01_v.jpg,1440,1080,Pedestrian,771,474,812,585,111,41,1,9.72972972972973,35.1219512195122,15.211690074624814,175.0,55.0,30.0,64.0
Pedestrian_64_02_h.jpg,1440,1080,Pedestrian,766,472,809,581,109,43,1,9.908256880733944,33.48837209302325,15.361627736039416,175.0,55.0,30.0,64.0
Pedestrian_64_02_v.jpg,1440,1080,Pedestrian,772,476,808,582,106,36,1,10.18867924528302,40.0,16.07912131789451,175.0,55.0,30.0,64.0
Pedestrian_80_01_h.jpg,1440,1080,Pedestrian,759,495,794,584,89,35,1,12.13483146067416,41.14285714285714,18.82161590973927,175.0,55.0,30.0,80.0
Pedestrian_80_01_v.jpg,1440,1080,Pedestrian,764,524,793,609,85,29,1,12.705882352941176,49.6551724137931,20.04210791707011,175.0,55.0,30.0,80.0
Pedestrian_80_02_h.jpg,1440,1080,Pedestrian,755,517,787,607,90,32,1,12.0,45.0,18.84429380558281,175.0,55.0,30.0,80.0
Pedestrian_80_02_v.jpg,1440,1080,Pedestrian,764,536,794,622,86,30,1,12.55813953488372,48.0,19.762329379097647,175.0,55.0,30.0,80.0
Pedestrian_96_01_h.jpg,1440,1080,Pedestrian,765,488,792,561,73,27,1,14.794520547945206,53.333333333333336,23.12639135036123,175.0,55.0,30.0,96.0
Pedestrian_96_01_v.jpg,1440,1080,Pedestrian,772,461,796,532,71,24,1,15.211267605633804,60.0,24.017084892713637,175.0,55.0,30.0,96.0
Pedestrian_96_02_h.jpg,1440,1080,Pedestrian,770,451,797,522,71,27,1,15.211267605633804,53.333333333333336,23.696521474314935,175.0,55.0,30.0,96.0
Crosswalk_32_02_v.jpg,1440,1080,Crosswalk,518,597,822,680,83,304,2,13.012048192771084,4.7368421052631575,5.711983539356488,20.0,375.0,937.0,32.0
Crosswalk_48_01_h.jpg,1440,1080,Crosswalk,878,618,1391,695,77,513,2,14.025974025974024,2.807017543859649,3.469902486293664,20.0,375.0,937.0,48.0
Crosswalk_48_01_v.jpg,1440,1080,Crosswalk,641,536,857,572,36,216,2,30.0,6.666666666666667,8.219949365267864,20.0,375.0,937.0,48.0
Crosswalk_48_02_h.jpg,1440,1080,Crosswalk,882,638,1372,718,80,490,2,13.5,2.9387755102040813,3.625467725298424,20.0,375.0,937.0,48.0
Crosswalk_48_02_v.jpg,1440,1080,Crosswalk,647,582,855,624,42,208,2,25.714285714285715,6.923076923076923,8.482642740220854,20.0,375.0,937.0,48.0
Crosswalk_64_01_h.jpg,1440,1080,Crosswalk,832,599,1224,657,58,392,2,18.620689655172413,3.673469387755103,4.5423851507307855,20.0,375.0,937.0,64.0
Crosswalk_64_01_v.jpg,1440,1080,Crosswalk,655,572,835,609,37,180,2,29.18918918918919,8.0,9.795202191045249,20.0,375.0,937.0,64.0
Crosswalk_64_02_h.jpg,1440,1080,Crosswalk,820,590,1208,636,46,388,2,23.47826086956522,3.711340206185567,4.606911570655001,20.0,375.0,937.0,64.0
Crosswalk_64_02_v.jpg,1440,1080,Crosswalk,639,584,845,620,36,206,2,30.0,6.990291262135923,8.607416837977693,20.0,375.0,937.0,64.0
Crosswalk_80_01_h.jpg,1440,1080,Crosswalk,860,584,1141,615,31,281,2,34.83870967741935,5.124555160142349,6.367065732178909,20.0,375.0,937.0,80.0
Crosswalk_80_01_v.jpg,1440,1080,Crosswalk,628,582,793,609,27,165,2,40.0,8.727272727272728,10.765904540702724,20.0,375.0,937.0,80.0
Crosswalk_80_02_h.jpg,1440,1080,Crosswalk,864,570,1155,607,37,291,2,29.18918918918919,4.948453608247423,6.13616554537379,20.0,375.0,937.0,80.0
Crosswalk_80_02_v.jpg,1440,1080,Crosswalk,637,580,791,605,25,154,2,43.2,9.350649350649352,11.537276392602513,20.0,375.0,937.0,80.0
Crosswalk_96_01_h.jpg,1440,1080,Crosswalk,762,599,976,624,25,214,2,43.2,6.728971962616822,8.354399888749098,20.0,375.0,937.0,96.0
Crosswalk_96_01_v.jpg,1440,1080,Crosswalk,636,611,757,624,13,121,2,83.07692307692308,11.900826446280991,14.790912771282828,20.0,375.0,937.0,96.0
Crosswalk_96_02_h.jpg,1440,1080,Crosswalk,762,612,1001,633,21,239,2,51.42857142857143,6.025104602510461,7.502475183100658,20.0,375.0,937.0,96.0
Crosswalk_96_02_v.jpg,1440,1080,Crosswalk,636,608,759,623,15,123,2,72.0,11.707317073170731,14.526525037324772,20.0,375.0,937.0,96.0
GreenLight_16_01_h.jpg,1440,1080,GreenLight,743,186,803,261,75,60,6,14.4,24.0,18.74085142663273,120.0,40.0,50.0,16.0
GreenLight_16_01_v.jpg,1440,1080,GreenLight,743,213,805,276,63,62,6,17.142857142857142,23.225806451612904,20.364023659841504,120.0,40.0,50.0,16.0
GreenLight_16_02_h.jpg,1440,1080,GreenLight,685,178,768,399,221,83,6,4.886877828054298,17.349397590361445,7.624791696301372,120.0,40.0,50.0,16.0
GreenLight_16_02_v.jpg,1440,1080,GreenLight,683,143,764,366,223,81,6,4.84304932735426,17.77777777777778,7.586769345802811,120.0,40.0,50.0,16.0
GreenLight_32_01_h.jpg,1440,1080,GreenLight,782,365,815,406,41,33,6,26.34146341463415,43.63636363636364,34.20051301154279,120.0,40.0,50.0,32.0
GreenLight_32_01_v.jpg,1440,1080,GreenLight,781,343,812,384,41,31,6,26.34146341463415,46.45161290322581,35.01919015384332,120.0,40.0,50.0,32.0
GreenLight_32_02_h.jpg,1440,1080,GreenLight,684,336,728,451,115,44,6,9.391304347826086,32.72727272727273,14.61869419292772,120.0,40.0,50.0,32.0
GreenLight_32_02_v.jpg,1440,1080,GreenLight,690,327,734,447,120,44,6,9.0,32.72727272727273,14.08314473829913,120.0,40.0,50.0,32.0
GreenLight_48_01_h.jpg,1440,1080,GreenLight,827,444,850,473,29,23,6,37.241379310344826,62.60869565217392,48.63089042624693,120.0,40.0,50.0,48.0
GreenLight_48_01_v.jpg,1440,1080,GreenLight,826,461,848,489,28,22,6,38.57142857142857,65.45454545454545,50.54903606715574,120.0,40.0,50.0,48.0
GreenLight_48_02_h.jpg,1440,1080,GreenLight,660,419,688,501,82,28,6,13.170731707317074,51.42857142857143,20.773533425882817,120.0,40.0,50.0,48.0
GreenLight_48_02_v.jpg,1440,1080,GreenLight,657,415,687,494,79,30,6,13.670886075949369,48.0,21.300656484515557,120.0,40.0,50.0,48.0
GreenLight_64_01_h.jpg,1440,1080,GreenLight,785,471,803,493,22,18,6,49.090909090909086,80.0,63.32377902572626,120.0,40.0,50.0,64.0
GreenLight_64_01_v.jpg,1440,1080,GreenLight,781,459,798,478,19,17,6,56.84210526315789,84.70588235294117,70.60180864974625,120.0,40.0,50.0,64.0
GreenLight_64_02_h.jpg,1440,1080,GreenLight,743,455,766,514,59,23,6,18.30508474576271,62.60869565217392,28.424989883468943,120.0,40.0,50.0,64.0
GreenLight_64_02_v.jpg,1440,1080,GreenLight,746,450,767,508,58,21,6,18.620689655172413,68.57142857142857,29.18066430898717,120.0,40.0,50.0,64.0
GreenLight_80_01_h.jpg,1440,1080,GreenLight,818,465,832,481,16,14,6,67.5,102.85714285714286,84.66487815452375,120.0,40.0,50.0,80.0
GreenLight_80_01_v.jpg,1440,1080,GreenLight,816,475,833,493,18,17,6,60.0,84.70588235294117,72.70131525498175,120.0,40.0,50.0,80.0
GreenLight_80_02_h.jpg,1440,1080,GreenLight,692,463,710,508,45,18,6,24.0,80.0,37.13906763541037,120.0,40.0,50.0,80.0
GreenLight_80_02_v.jpg,1440,1080,GreenLight,702,452,720,499,47,18,6,22.97872340425532,80.0,35.76472666070417,120.0,40.0,50.0,80.0
GreenLight_96_01_h.jpg,1440,1080,GreenLight,729,516,741,530,14,12,6,77.14285714285714,120.0,97.61870601839529,120.0,40.0,50.0,96.0
GreenLight_96_01_v.jpg,1440,1080,GreenLight,725,508,740,527,19,15,6,56.84210526315789,96.0,74.35731462948247,120.0,40.0,50.0,96.0
GreenLight_96_02_h.jpg,1440,1080,GreenLight,749,474,764,514,40,15,6,27.0,96.0,42.134812990607,120.0,40.0,50.0,96.0
GreenLight_96_02_v.jpg,1440,1080,GreenLight,745,492,759,533,41,14,6,26.34146341463415,102.85714285714286,41.54706685176564,120.0,40.0,50.0,96.0
GreenTrafficLight_16_01_h.jpg,1440,1080,GreenTrafficLight,737,190,805,265,75,68,7,14.4,21.176470588235293,17.780000077924694,120.0,40.0,50.0,16.0
GreenTrafficLight_16_01_v.jpg,1440,1080,GreenTrafficLight,743,213,805,301,88,62,7,12.272727272727272,23.225806451612904,16.7212315867699,120.0,40.0,50.0,16.0
GreenTrafficLight_16_02_h.jpg,1440,1080,GreenTrafficLight,683,184,768,397,213,85,7,5.070422535211268,16.941176470588236,7.848820627678101,120.0,40.0,50.0,16.0
GreenTrafficLight_16_02_v.jpg,1440,1080,GreenTrafficLight,682,143,770,374,231,88,7,4.675324675324676,16.363636363636363,7.281722609836114,120.0,40.0,50.0,16.0
GreenTrafficLight_32_01_h.jpg,1440,1080,GreenTrafficLight,783,367,816,406,39,33,7,27.692307692307693,43.63636363636364,35.23321317088221,120.0,40.0,50.0,32.0
GreenTrafficLight_32_01_v.jpg,1440,1080,GreenTrafficLight,779,341,813,381,40,34,7,27.0,42.35294117647059,34.28726929917567,120.0,40.0,50.0,32.0
GreenTrafficLight_32_02_v.jpg,1440,1080,GreenTrafficLight,690,330,734,448,118,44,7,9.152542372881356,32.72727272727273,14.292918378096392,120.0,40.0,50.0,32.0
GreenTrafficLight_48_01_h.jpg,1440,1080,GreenTrafficLight,827,444,849,470,26,22,7,41.53846153846154,65.45454545454545,52.84981975632331,120.0,40.0,50.0,48.0
GreenTrafficLight_48_01_v.jpg,1440,1080,GreenTrafficLight,825,461,849,492,31,24,7,34.83870967741935,60.0,45.91298947435626,120.0,40.0,50.0,48.0
GreenTrafficLight_48_02_h.jpg,1440,1080,GreenTrafficLight,659,419,690,502,83,31,7,13.012048192771084,46.45161290322581,20.315975327391616,120.0,40.0,50.0,48.0
GreenTrafficLight_48_02_v.jpg,1440,1080,GreenTrafficLight,657,416,687,495,79,30,7,13.670886075949369,48.0,21.300656484515557,120.0,40.0,50.0,48.0
GreenTrafficLight_64_01_h.jpg,1440,1080,GreenTrafficLight,785,471,803,493,22,18,7,49.090909090909086,80.0,63.32377902572626,120.0,40.0,50.0,64.0
GreenTrafficLight_64_01_v.jpg,1440,1080,GreenTrafficLight,780,458,799,479,21,19,7,51.42857142857143,75.78947368421052,63.56020963918037,120.0,40.0,50.0,64.0
GreenTrafficLight_64_02_h.jpg,1440,1080,GreenTrafficLight,744,453,766,514,61,22,7,17.704918032786885,65.45454545454545,27.758085237928423,120.0,40.0,50.0,64.0
GreenTrafficLight_64_02_v.jpg,1440,1080,GreenTrafficLight,744,448,769,510,62,25,7,17.419354838709676,57.6,26.92572015577971,120.0,40.0,50.0,64.0
GreenTrafficLight_80_01_h.jpg,1440,1080,GreenTrafficLight,818,464,833,482,18,15,7,60.0,96.0,76.82212795973759,120.0,40.0,50.0,80.0
GreenTrafficLight_80_01_v.jpg,1440,1080,GreenTrafficLight,818,475,832,495,20,14,7,54.0,102.85714285714286,73.73087284671364,120.0,40.0,50.0,80.0
GreenTrafficLight_80_02_h.jpg,1440,1080,GreenTrafficLight,691,462,710,510,48,19,7,22.5,75.78947368421052,34.86774799017269,120.0,40.0,50.0,80.0
GreenTrafficLight_80_02_v.jpg,1440,1080,GreenTrafficLight,700,452,722,503,51,22,7,21.176470588235293,65.45454545454545,32.407454571925925,120.0,40.0,50.0,80.0
GreenTrafficLight_96_01_h.jpg,1440,1080,GreenTrafficLight,729,516,741,531,15,12,7,72.0,120.0,93.70425713316364,120.0,40.0,50.0,96.0
GreenTrafficLight_96_02_h.jpg,1440,1080,GreenTrafficLight,751,476,764,514,38,13,7,28.421052631578945,110.76923076923076,44.818294024106336,120.0,40.0,50.0,96.0
GreenTrafficLight_96_02_v.jpg,1440,1080,GreenTrafficLight,744,493,758,534,41,14,7,26.34146341463415,102.85714285714286,41.54706685176564,120.0,40.0,50.0,96.0
Pedestrian_16_01_h.jpg,1440,1080,Pedestrian,727,393,874,824,431,147,1,2.5058004640371228,9.79591836734694,3.952751765022625,175.0,55.0,30.0,16.0
Pedestrian_16_01_v.jpg,1440,1080,Pedestrian,774,363,895,780,417,121,1,2.5899280575539567,11.900826446280991,4.145551085766465,175.0,55.0,30.0,16.0
Pedestrian_16_02_h.jpg,1440,1080,Pedestrian,732,384,882,793,409,150,1,2.640586797066015,9.6,4.131865155373488,175.0,55.0,30.0,16.0
Pedestrian_16_02_v.jpg,1440,1080,Pedestrian,770,326,901,740,414,131,1,2.608695652173913,10.99236641221374,4.145254268659462,175.0,55.0,30.0,16.0
Pedestrian_32_01_h.jpg,1440,1080,Pedestrian,755,391,832,611,220,77,1,4.909090909090909,18.701298701298704,7.722477461176505,175.0,55.0,30.0,32.0
Pedestrian_32_01_v.jpg,1440,1080,Pedestrian,766,401,837,616,215,71,1,5.023255813953488,20.281690140845072,7.949829025307362,175.0,55.0,30.0,32.0
Pedestrian_32_02_h.jpg,1440,1080,Pedestrian,757,409,837,628,219,80,1,4.931506849315069,18.0,7.720204180179027,175.0,55.0,30.0,32.0
Pedestrian_96_02_v.jpg,1440,1080,Pedestrian,773,469,798,539,70,25,1,15.428571428571429,57.6,24.216220583867248,175.0,55.0,30.0,96.0
RedLight_16_01_h.jpg,1440,1080,RedLight,738,183,804,269,86,66,8,12.55813953488372,21.81818181818182,16.60414868561047,120.0,40.0,50.0,16.0
RedLight_16_01_v.jpg,1440,1080,RedLight,739,210,808,292,82,69,8,13.170731707317074,20.869565217391305,16.796044064375725,120.0,40.0,50.0,16.0
RedLight_16_02_h.jpg,1440,1080,RedLight,682,178,770,409,231,88,8,4.675324675324676,16.363636363636363,7.281722609836114,120.0,40.0,50.0,16.0
RedLight_16_02_v.jpg,1440,1080,RedLight,682,140,773,377,237,91,8,4.556962025316456,15.824175824175825,7.090241767141967,120.0,40.0,50.0,16.0
RedLight_32_01_h.jpg,1440,1080,RedLight,781,368,817,404,36,36,8,30.0,40.0,35.35533905932738,120.0,40.0,50.0,32.0
RedLight_32_01_v.jpg,1440,1080,RedLight,778,344,812,377,33,34,8,32.72727272727273,42.35294117647059,37.98956602738145,120.0,40.0,50.0,32.0
RedLight_32_02_h.jpg,1440,1080,RedLight,682,337,729,451,114,47,8,9.473684210526317,30.638297872340424,14.597527190102024,120.0,40.0,50.0,32.0
RedLight_32_02_v.jpg,1440,1080,RedLight,692,330,734,445,115,42,8,9.391304347826086,34.285714285714285,14.702330299828205,120.0,40.0,50.0,32.0
RedLight_48_01_h.jpg,1440,1080,RedLight,826,444,852,471,27,26,8,40.0,55.38461538461539,48.02134756609873,120.0,40.0,50.0,48.0
RedLight_48_01_v.jpg,1440,1080,RedLight,828,463,848,487,24,20,8,45.0,72.0,57.61659596980319,120.0,40.0,50.0,48.0
RedLight_48_02_h.jpg,1440,1080,RedLight,660,421,690,500,79,30,8,13.670886075949369,48.0,21.300656484515557,120.0,40.0,50.0,48.0
RedLight_48_02_v.jpg,1440,1080,RedLight,658,416,688,493,77,30,8,14.025974025974024,48.0,21.781809163293207,120.0,40.0,50.0,48.0
RedLight_64_01_h.jpg,1440,1080,RedLight,785,471,804,490,19,19,8,56.84210526315789,75.78947368421052,66.98906348083082,120.0,40.0,50.0,64.0
RedLight_64_01_v.jpg,1440,1080,RedLight,779,459,800,479,20,21,8,54.0,68.57142857142857,62.06896551724138,120.0,40.0,50.0,64.0
RedLight_64_02_h.jpg,1440,1080,RedLight,744,455,765,513,58,21,8,18.620689655172413,68.57142857142857,29.18066430898717,120.0,40.0,50.0,64.0
RedLight_64_02_v.jpg,1440,1080,RedLight,744,448,771,508,60,27,8,18.0,53.333333333333336,27.357645155253195,120.0,40.0,50.0,64.0
RedLight_80_01_h.jpg,1440,1080,RedLight,817,464,832,482,18,15,8,60.0,96.0,76.82212795973759,120.0,40.0,50.0,80.0
RedLight_80_01_v.jpg,1440,1080,RedLight,816,477,832,493,16,16,8,67.5,90.0,79.54951288348659,120.0,40.0,50.0,80.0
RedLight_80_02_h.jpg,1440,1080,RedLight,692,461,710,508,47,18,8,22.97872340425532,80.0,35.76472666070417,120.0,40.0,50.0,80.0
RedLight_80_02_v.jpg,1440,1080,RedLight,703,453,720,498,45,17,8,24.0,84.70588235294117,37.41888374667285,120.0,40.0,50.0,80.0
RedLight_96_01_h.jpg,1440,1080,RedLight,731,516,740,528,12,9,8,90.0,160.0,120.0,120.0,40.0,50.0,96.0
RedLight_96_01_v.jpg,1440,1080,RedLight,726,510,740,524,14,14,8,77.14285714285714,102.85714285714286,90.91372900969895,120.0,40.0,50.0,96.0
RedLight_96_02_h.jpg,1440,1080,RedLight,749,475,764,515,40,15,8,27.0,96.0,42.134812990607,120.0,40.0,50.0,96.0
RedLight_96_02_v.jpg,1440,1080,RedLight,744,493,760,534,41,16,8,26.34146341463415,90.0,40.89852963592947,120.0,40.0,50.0,96.0
RedTrafficLight_16_01_h.jpg,1440,1080,RedTrafficLight,740,188,802,264,76,62,9,14.210526315789473,23.225806451612904,18.35206628143917,120.0,40.0,50.0,16.0
RedTrafficLight_16_01_v.jpg,1440,1080,RedTrafficLight,739,215,808,280,65,69,9,16.615384615384617,20.869565217391305,18.98844049595132,120.0,40.0,50.0,16.0
RedTrafficLight_16_02_h.jpg,1440,1080,RedTrafficLight,687,182,770,399,217,83,9,4.976958525345622,17.349397590361445,7.747545056813232,120.0,40.0,50.0,16.0
RedTrafficLight_16_02_v.jpg,1440,1080,RedTrafficLight,682,145,768,363,218,86,9,4.954128440366972,16.744186046511626,7.680813868019707,120.0,40.0,50.0,16.0
RedTrafficLight_32_01_h.jpg,1440,1080,RedTrafficLight,781,366,817,411,45,36,9,24.0,40.0,31.23475237772121,120.0,40.0,50.0,32.0
RedTrafficLight_32_01_v.jpg,1440,1080,RedTrafficLight,782,342,812,377,35,30,9,30.857142857142858,48.0,39.04748240735811,120.0,40.0,50.0,32.0
